interview__key,interview__id,ip1,localite,structure,code_ppsp,intitule_ppsp,code_agent,code_interaction,qu1,qu2,qu3,qu4,qu5,qu6,qu7,qu8,qu9,qu10
00000000533,00000000000000000000000533,IP533,Localite10,Structure16,195,PPSP_195,20,533,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Non
00000000534,00000000000000000000000534,IP534,Localite9,Structure9,534,PPSP_534,15,534,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non
00000000535,00000000000000000000000535,IP535,Localite2,Structure16,65,PPSP_65,17,535,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non
00000000536,00000000000000000000000536,IP536,Localite3,Structure5,983,PPSP_983,25,536,Oui,Oui,Pas applicable,Oui,Non,Oui,Oui,Non,Non,Non
00000000537,00000000000000000000000537,IP537,Localite7,Structure8,740,PPSP_740,6,537,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000538,00000000000000000000000538,IP538,Localite3,Structure1,559,PPSP_559,11,538,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000000539,00000000000000000000000539,IP539,Localite5,Structure11,710,PPSP_710,8,539,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui
00000000540,00000000000000000000000540,IP540,Localite10,Structure3,58,PPSP_58,10,540,Oui,Oui,Non,Oui,Oui,Parfois,Non,Non,Oui,Non
00000000541,00000000000000000000000541,IP541,Localite10,Structure5,310,PPSP_310,22,541,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non
00000000542,00000000000000000000000542,IP542,Localite3,Structure15,684,PPSP_684,24,542,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000000543,00000000000000000000000543,IP543,Localite8,Structure4,295,PPSP_295,11,543,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Non
00000000544,00000000000000000000000544,IP544,Localite6,Structure16,164,PPSP_164,13,544,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000000545,00000000000000000000000545,IP545,Localite8,Structure8,565,PPSP_565,25,545,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Non,Non
00000000546,00000000000000000000000546,IP546,Localite5,Structure8,712,PPSP_712,22,546,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Non,Oui
00000000547,00000000000000000000000547,IP547,Localite6,Structure4,117,PPSP_117,9,547,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui
00000000548,00000000000000000000000548,IP548,Localite4,Structure15,579,PPSP_579,11,548,Oui,Non,Pas applicable,Oui,Non,Parfois,Oui,Non,Oui,Non
00000000549,00000000000000000000000549,IP549,Localite6,Structure13,187,PPSP_187,23,549,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000550,00000000000000000000000550,IP550,Localite10,Structure1,522,PPSP_522,16,550,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non
00000000551,00000000000000000000000551,IP551,Localite8,Structure4,978,PPSP_978,8,551,Oui,Oui,Non,Non,Non,Parfois,Oui,Non,Oui,Oui
00000000552,00000000000000000000000552,IP552,Localite5,Structure14,69,PPSP_69,14,552,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Oui
00000000553,00000000000000000000000553,IP553,Localite5,Structure1,730,PPSP_730,12,553,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000554,00000000000000000000000554,IP554,Localite6,Structure2,843,PPSP_843,17,554,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Oui
00000000555,00000000000000000000000555,IP555,Localite4,Structure5,741,PPSP_741,8,555,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non
00000000556,00000000000000000000000556,IP556,Localite9,Structure5,564,PPSP_564,12,556,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000557,00000000000000000000000557,IP557,Localite6,Structure17,915,PPSP_915,17,557,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non
00000000558,00000000000000000000000558,IP558,Localite1,Structure6,12,PPSP_12,11,558,Non,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000000559,00000000000000000000000559,IP559,Localite6,Structure6,318,PPSP_318,19,559,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Oui
00000000560,00000000000000000000000560,IP560,Localite7,Structure10,328,PPSP_328,14,560,Oui,Oui,Non,Non,Oui,Parfois,Oui,Non,Oui,Oui
00000000561,00000000000000000000000561,IP561,Localite9,Structure10,910,PPSP_910,8,561,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non
00000000562,00000000000000000000000562,IP562,Localite7,Structure14,249,PPSP_249,20,562,Oui,Oui,Oui,Non,Oui,Parfois,Oui,Non,Oui,Non
00000000563,00000000000000000000000563,IP563,Localite2,Structure19,256,PPSP_256,2,563,Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Non
00000000564,00000000000000000000000564,IP564,Localite10,Structure17,148,PPSP_148,16,564,Non,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non
00000000565,00000000000000000000000565,IP565,Localite8,Structure8,800,PPSP_800,13,565,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000000566,00000000000000000000000566,IP566,Localite6,Structure8,683,PPSP_683,21,566,Oui,Oui,Oui,Non,Non,Parfois,Non,Non,Oui,Oui
00000000567,00000000000000000000000567,IP567,Localite7,Structure16,449,PPSP_449,2,567,Non,Oui,Oui,Oui,Oui,Parfois,Oui,Oui,Oui,Oui
00000000568,00000000000000000000000568,IP568,Localite3,Structure10,738,PPSP_738,6,568,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000000569,00000000000000000000000569,IP569,Localite7,Structure15,980,PPSP_980,3,569,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui
00000000570,00000000000000000000000570,IP570,Localite7,Structure11,521,PPSP_521,20,570,Oui,Non,Oui,Non,Oui,Parfois,Non,Non,Oui,Non
00000000571,00000000000000000000000571,IP571,Localite5,Structure12,840,PPSP_840,10,571,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Oui
00000000572,00000000000000000000000572,IP572,Localite8,Structure5,730,PPSP_730,24,572,Oui,Oui,Non,Non,Oui,Parfois,Non,Non,Non,Non
00000000573,00000000000000000000000573,IP573,Localite8,Structure6,964,PPSP_964,23,573,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000574,00000000000000000000000574,IP574,Localite8,Structure13,652,PPSP_652,8,574,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui
00000000575,00000000000000000000000575,IP575,Localite4,Structure7,830,PPSP_830,25,575,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000000576,00000000000000000000000576,IP576,Localite4,Structure11,925,PPSP_925,7,576,Non,Non,Pas applicable,Oui,Oui,Oui,Oui,Non,Non,Non
00000000577,00000000000000000000000577,IP577,Localite8,Structure20,535,PPSP_535,17,577,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non
00000000578,00000000000000000000000578,IP578,Localite10,Structure2,622,PPSP_622,9,578,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non
00000000579,00000000000000000000000579,IP579,Localite9,Structure1,79,PPSP_79,10,579,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Oui
00000000580,00000000000000000000000580,IP580,Localite10,Structure19,265,PPSP_265,4,580,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000581,00000000000000000000000581,IP581,Localite6,Structure5,164,PPSP_164,23,581,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000000582,00000000000000000000000582,IP582,Localite10,Structure19,642,PPSP_642,2,582,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000000583,00000000000000000000000583,IP583,Localite4,Structure19,735,PPSP_735,4,583,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Non
00000000584,00000000000000000000000584,IP584,Localite9,Structure5,198,PPSP_198,21,584,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non
00000000585,00000000000000000000000585,IP585,Localite1,Structure3,873,PPSP_873,9,585,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000000586,00000000000000000000000586,IP586,Localite10,Structure9,10,PPSP_10,16,586,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000000587,00000000000000000000000587,IP587,Localite4,Structure14,144,PPSP_144,6,587,Non,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000000588,00000000000000000000000588,IP588,Localite3,Structure15,63,PPSP_63,11,588,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui
00000000589,00000000000000000000000589,IP589,Localite9,Structure6,266,PPSP_266,20,589,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Non
00000000590,00000000000000000000000590,IP590,Localite3,Structure16,653,PPSP_653,2,590,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000000591,00000000000000000000000591,IP591,Localite7,Structure13,459,PPSP_459,21,591,Oui,Oui,Pas applicable,Oui,Oui,Parfois,Oui,Non,Oui,Oui
00000000592,00000000000000000000000592,IP592,Localite3,Structure3,608,PPSP_608,12,592,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui
00000000593,00000000000000000000000593,IP593,Localite3,Structure3,880,PPSP_880,25,593,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui
00000000594,00000000000000000000000594,IP594,Localite5,Structure11,166,PPSP_166,22,594,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non
00000000595,00000000000000000000000595,IP595,Localite9,Structure1,582,PPSP_582,1,595,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000596,00000000000000000000000596,IP596,Localite1,Structure10,864,PPSP_864,7,596,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Oui
00000000597,00000000000000000000000597,IP597,Localite2,Structure2,133,PPSP_133,16,597,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non
00000000598,00000000000000000000000598,IP598,Localite6,Structure14,691,PPSP_691,25,598,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non
00000000599,00000000000000000000000599,IP599,Localite7,Structure6,423,PPSP_423,12,599,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non
00000000600,00000000000000000000000600,IP600,Localite6,Structure11,879,PPSP_879,22,600,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non
00000000601,00000000000000000000000601,IP601,Localite8,Structure11,914,PPSP_914,3,601,Oui,Non,Pas applicable,Oui,Non,Oui,Oui,Non,Oui,Non
00000000602,00000000000000000000000602,IP602,Localite3,Structure2,750,PPSP_750,23,602,Oui,Oui,Pas applicable,Oui,Oui,Parfois,Oui,Oui,Oui,Non
00000000603,00000000000000000000000603,IP603,Localite3,Structure8,434,PPSP_434,23,603,Oui,Non,Pas applicable,Oui,Non,Oui,Oui,Non,Oui,Non
00000000604,00000000000000000000000604,IP604,Localite2,Structure9,686,PPSP_686,23,604,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Non
00000000605,00000000000000000000000605,IP605,Localite4,Structure13,917,PPSP_917,19,605,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Non
00000000606,00000000000000000000000606,IP606,Localite1,Structure16,913,PPSP_913,9,606,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000607,00000000000000000000000607,IP607,Localite6,Structure1,28,PPSP_28,9,607,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui
00000000608,00000000000000000000000608,IP608,Localite3,Structure2,684,PPSP_684,20,608,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000000609,00000000000000000000000609,IP609,Localite8,Structure3,661,PPSP_661,18,609,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000000610,00000000000000000000000610,IP610,Localite2,Structure4,854,PPSP_854,25,610,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000611,00000000000000000000000611,IP611,Localite9,Structure11,85,PPSP_85,10,611,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000000612,00000000000000000000000612,IP612,Localite9,Structure11,863,PPSP_863,15,612,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000000613,00000000000000000000000613,IP613,Localite5,Structure6,907,PPSP_907,17,613,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Non
00000000614,00000000000000000000000614,IP614,Localite2,Structure13,810,PPSP_810,17,614,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000000615,00000000000000000000000615,IP615,Localite8,Structure6,424,PPSP_424,8,615,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000000616,00000000000000000000000616,IP616,Localite1,Structure4,660,PPSP_660,20,616,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non
00000000617,00000000000000000000000617,IP617,Localite3,Structure3,479,PPSP_479,7,617,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000618,00000000000000000000000618,IP618,Localite3,Structure16,810,PPSP_810,3,618,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000000619,00000000000000000000000619,IP619,Localite3,Structure15,160,PPSP_160,8,619,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000000620,00000000000000000000000620,IP620,Localite5,Structure14,815,PPSP_815,5,620,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Oui
00000000621,00000000000000000000000621,IP621,Localite3,Structure1,303,PPSP_303,9,621,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Oui
00000000622,00000000000000000000000622,IP622,Localite1,Structure17,302,PPSP_302,6,622,Oui,Oui,Oui,Non,Oui,Parfois,Oui,Non,Non,Oui
00000000623,00000000000000000000000623,IP623,Localite9,Structure15,118,PPSP_118,5,623,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non
00000000624,00000000000000000000000624,IP624,Localite5,Structure10,689,PPSP_689,9,624,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui
00000000625,00000000000000000000000625,IP625,Localite5,Structure11,715,PPSP_715,6,625,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000000626,00000000000000000000000626,IP626,Localite4,Structure10,93,PPSP_93,6,626,Non,Non,Oui,Oui,Non,Parfois,Non,Non,Non,Non
00000000627,00000000000000000000000627,IP627,Localite9,Structure20,22,PPSP_22,8,627,Oui,Non,Non,Non,Non,Parfois,Oui,Non,Oui,Oui
00000000628,00000000000000000000000628,IP628,Localite5,Structure7,646,PPSP_646,25,628,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000000629,00000000000000000000000629,IP629,Localite2,Structure7,763,PPSP_763,16,629,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui
00000000630,00000000000000000000000630,IP630,Localite3,Structure19,812,PPSP_812,13,630,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000000631,00000000000000000000000631,IP631,Localite8,Structure9,787,PPSP_787,24,631,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000000632,00000000000000000000000632,IP632,Localite4,Structure7,264,PPSP_264,6,632,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000000633,00000000000000000000000633,IP633,Localite1,Structure6,685,PPSP_685,4,633,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non
00000000634,00000000000000000000000634,IP634,Localite7,Structure4,381,PPSP_381,23,634,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Oui
00000000635,00000000000000000000000635,IP635,Localite5,Structure2,649,PPSP_649,11,635,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000000636,00000000000000000000000636,IP636,Localite3,Structure10,625,PPSP_625,24,636,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000000637,00000000000000000000000637,IP637,Localite7,Structure16,170,PPSP_170,10,637,Oui,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non
00000000638,00000000000000000000000638,IP638,Localite7,Structure15,696,PPSP_696,5,638,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Oui,Oui
00000000639,00000000000000000000000639,IP639,Localite4,Structure1,373,PPSP_373,1,639,Oui,Non,Pas applicable,Oui,Non,Oui,Oui,Non,Oui,Oui
00000000640,00000000000000000000000640,IP640,Localite4,Structure17,155,PPSP_155,6,640,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Oui,Oui
00000000641,00000000000000000000000641,IP641,Localite1,Structure6,241,PPSP_241,19,641,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Oui
00000000642,00000000000000000000000642,IP642,Localite10,Structure8,653,PPSP_653,14,642,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000000643,00000000000000000000000643,IP643,Localite1,Structure3,696,PPSP_696,20,643,Non,Non,Oui,Non,Non,Parfois,Non,Non,Non,Oui
00000000644,00000000000000000000000644,IP644,Localite7,Structure8,566,PPSP_566,13,644,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000000645,00000000000000000000000645,IP645,Localite3,Structure9,418,PPSP_418,6,645,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Non
00000000646,00000000000000000000000646,IP646,Localite10,Structure17,605,PPSP_605,24,646,Oui,Non,Oui,Non,Non,Parfois,Non,Non,Non,Oui
00000000647,00000000000000000000000647,IP647,Localite4,Structure15,168,PPSP_168,5,647,Oui,Non,Non,Oui,Oui,Parfois,Oui,Oui,Non,Oui
00000000648,00000000000000000000000648,IP648,Localite10,Structure17,677,PPSP_677,14,648,Oui,Oui,Pas applicable,Oui,Oui,Oui,Oui,Non,Oui,Non
00000000649,00000000000000000000000649,IP649,Localite2,Structure11,548,PPSP_548,13,649,Oui,Oui,Non,Non,Non,Parfois,Non,Non,Oui,Non
00000000650,00000000000000000000000650,IP650,Localite10,Structure7,284,PPSP_284,13,650,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non
00000000651,00000000000000000000000651,IP651,Localite1,Structure4,197,PPSP_197,1,651,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Non
00000000652,00000000000000000000000652,IP652,Localite6,Structure2,612,PPSP_612,8,652,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000000653,00000000000000000000000653,IP653,Localite10,Structure18,521,PPSP_521,4,653,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non
00000000654,00000000000000000000000654,IP654,Localite9,Structure17,368,PPSP_368,13,654,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000655,00000000000000000000000655,IP655,Localite10,Structure10,778,PPSP_778,24,655,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Non,Oui
00000000656,00000000000000000000000656,IP656,Localite6,Structure11,109,PPSP_109,23,656,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000000657,00000000000000000000000657,IP657,Localite8,Structure6,669,PPSP_669,22,657,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000000658,00000000000000000000000658,IP658,Localite1,Structure17,708,PPSP_708,16,658,Non,Oui,Oui,Non,Oui,Parfois,Non,Non,Non,Non
00000000659,00000000000000000000000659,IP659,Localite7,Structure20,878,PPSP_878,25,659,Oui,Non,Non,Oui,Oui,Parfois,Oui,Non,Oui,Non
00000000660,00000000000000000000000660,IP660,Localite7,Structure3,695,PPSP_695,19,660,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000000661,00000000000000000000000661,IP661,Localite7,Structure8,496,PPSP_496,14,661,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Oui
00000000662,00000000000000000000000662,IP662,Localite6,Structure19,497,PPSP_497,13,662,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Non
00000000663,00000000000000000000000663,IP663,Localite7,Structure7,373,PPSP_373,19,663,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Non
00000000664,00000000000000000000000664,IP664,Localite3,Structure20,865,PPSP_865,14,664,Non,Oui,Pas applicable,Oui,Non,Parfois,Oui,Non,Non,Non
00000000665,00000000000000000000000665,IP665,Localite1,Structure5,543,PPSP_543,23,665,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000000666,00000000000000000000000666,IP666,Localite9,Structure13,298,PPSP_298,12,666,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Non
00000000667,00000000000000000000000667,IP667,Localite4,Structure17,262,PPSP_262,24,667,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000000668,00000000000000000000000668,IP668,Localite3,Structure3,509,PPSP_509,7,668,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000669,00000000000000000000000669,IP669,Localite9,Structure11,149,PPSP_149,18,669,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000000670,00000000000000000000000670,IP670,Localite2,Structure13,38,PPSP_38,13,670,Oui,Non,Oui,Oui,Non,Parfois,Oui,Non,Oui,Non
00000000671,00000000000000000000000671,IP671,Localite8,Structure7,604,PPSP_604,16,671,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000000672,00000000000000000000000672,IP672,Localite6,Structure15,869,PPSP_869,13,672,Oui,Oui,Non,Oui,Oui,Parfois,Non,Non,Oui,Oui
00000000673,00000000000000000000000673,IP673,Localite9,Structure20,943,PPSP_943,11,673,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Non,Oui
00000000674,00000000000000000000000674,IP674,Localite4,Structure16,394,PPSP_394,5,674,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Oui
00000000675,00000000000000000000000675,IP675,Localite1,Structure5,817,PPSP_817,3,675,Oui,Oui,Pas applicable,Non,Oui,Oui,Oui,Non,Oui,Non
00000000676,00000000000000000000000676,IP676,Localite3,Structure16,864,PPSP_864,19,676,Oui,Non,Oui,Non,Non,Parfois,Non,Non,Oui,Non
00000000677,00000000000000000000000677,IP677,Localite2,Structure5,634,PPSP_634,24,677,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000000678,00000000000000000000000678,IP678,Localite1,Structure19,957,PPSP_957,17,678,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Oui,Oui
00000000679,00000000000000000000000679,IP679,Localite5,Structure5,331,PPSP_331,19,679,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui
00000000680,00000000000000000000000680,IP680,Localite8,Structure11,413,PPSP_413,12,680,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000000681,00000000000000000000000681,IP681,Localite9,Structure20,238,PPSP_238,2,681,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Oui
00000000682,00000000000000000000000682,IP682,Localite2,Structure1,63,PPSP_63,24,682,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Oui
00000000683,00000000000000000000000683,IP683,Localite9,Structure20,854,PPSP_854,17,683,Non,Oui,Oui,Non,Oui,Parfois,Oui,Oui,Oui,Oui
00000000684,00000000000000000000000684,IP684,Localite6,Structure16,665,PPSP_665,22,684,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non
00000000685,00000000000000000000000685,IP685,Localite7,Structure12,745,PPSP_745,4,685,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Oui
00000000686,00000000000000000000000686,IP686,Localite5,Structure5,521,PPSP_521,16,686,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui
00000000687,00000000000000000000000687,IP687,Localite3,Structure13,734,PPSP_734,9,687,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000000688,00000000000000000000000688,IP688,Localite8,Structure1,160,PPSP_160,25,688,Non,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non
00000000689,00000000000000000000000689,IP689,Localite9,Structure5,965,PPSP_965,25,689,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000000690,00000000000000000000000690,IP690,Localite10,Structure18,169,PPSP_169,13,690,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Non,Oui
00000000691,00000000000000000000000691,IP691,Localite8,Structure20,42,PPSP_42,21,691,Non,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Non
00000000692,00000000000000000000000692,IP692,Localite8,Structure15,531,PPSP_531,1,692,Non,Non,Oui,Non,Non,Parfois,Oui,Oui,Oui,Oui
00000000693,00000000000000000000000693,IP693,Localite4,Structure10,282,PPSP_282,18,693,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000000694,00000000000000000000000694,IP694,Localite5,Structure1,262,PPSP_262,3,694,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Non
00000000695,00000000000000000000000695,IP695,Localite5,Structure13,270,PPSP_270,11,695,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Non,Non
00000000696,00000000000000000000000696,IP696,Localite7,Structure16,839,PPSP_839,24,696,Oui,Oui,Non,Oui,Oui,Parfois,Non,Non,Oui,Non
00000000697,00000000000000000000000697,IP697,Localite3,Structure7,746,PPSP_746,2,697,Oui,Oui,Non,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000000698,00000000000000000000000698,IP698,Localite9,Structure11,80,PPSP_80,2,698,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000000699,00000000000000000000000699,IP699,Localite2,Structure3,944,PPSP_944,3,699,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui
00000000700,00000000000000000000000700,IP700,Localite2,Structure15,600,PPSP_600,2,700,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non
00000000701,00000000000000000000000701,IP701,Localite5,Structure17,547,PPSP_547,24,701,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000000702,00000000000000000000000702,IP702,Localite5,Structure1,204,PPSP_204,12,702,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000000703,00000000000000000000000703,IP703,Localite6,Structure11,306,PPSP_306,9,703,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui
00000000704,00000000000000000000000704,IP704,Localite9,Structure9,813,PPSP_813,16,704,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non
00000000705,00000000000000000000000705,IP705,Localite5,Structure14,485,PPSP_485,17,705,Oui,Oui,Pas applicable,Oui,Non,Oui,Non,Non,Non,Non
00000000706,00000000000000000000000706,IP706,Localite1,Structure2,409,PPSP_409,13,706,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Non,Oui
